TSTNO,VIN,OCCLOC,PP_TTF_LAP,PP_force_LAP,PP_TTF_SHOULDER,PP_force_SHOULDER,LL_first,LL_second
2376,2CNBJ1864T6925862,02,0.0,0.0,0.0,0.0,0.0,0.0
2398,KMHJF34M9TU198376,01,0.0,0.0,0.0,0.0,0.0,0.0
2398,KMHJF34M9TU198376,02,0.0,0.0,0.0,0.0,0.0,0.0
2404,1GNDM19W1TB127519,01,0.0,0.0,0.0,0.0,0.0,0.0
2404,1GNDM19W1TB127519,02,0.0,0.0,0.0,0.0,2.63,0.0
2405,JH4UA2658TC008054,01,0.0,0.0,0.0,0.0,0.0,0.0
2405,JH4UA2658TC008054,02,0.0,0.0,0.0,0.0,6.44,0.0
2409,JT3HN86R4T0001055,01,0.0,0.0,0.0,0.0,0.0,0.0
2409,JT3HN86R4T0001055,02,0.0,0.0,0.0,0.0,0.0,0.0
2413,JACDJ58V3T7901580,01,0.0,0.0,0.0,0.0,0.0,0.0
2413,JACDJ58V3T7901580,02,0.0,0.0,0.0,0.0,0.0,0.0
2414,1N6SD11SXTC310675,01,0.0,0.0,0.0,0.0,0.0,0.0
2414,1N6SD11SXTC310675,02,0.0,0.0,0.0,0.0,0.0,0.0
2427,JM3LV522XT0800147,01,0.0,0.0,0.0,0.0,0.0,0.0
2427,JM3LV522XT0800147,02,0.0,0.0,0.0,0.0,6.31,0.0
2428,1HGEJ6228TL035197,01,0.0,0.0,0.0,0.0,0.0,0.0
2428,1HGEJ6228TL035197,02,0.0,0.0,0.0,0.0,0.0,0.0
2429,1LNLM81W2TY600846,01,0.0,0.0,0.0,0.0,0.0,0.0
2429,1LNLM81W2TY600846,02,0.0,0.0,0.0,0.0,0.0,0.0
2430,1J4GZ58S5TC234607,01,0.0,0.0,0.0,0.0,0.0,0.0
2430,1J4GZ58S5TC234607,02,0.0,0.0,0.0,0.0,0.0,0.0
2452,1FTDF1722VNA87035,01,0.0,0.0,0.0,0.0,0.0,0.0
2452,1FTDF1722VNA87035,02,0.0,0.0,0.0,0.0,0.0,0.0
2453,2B4FP25BXTR727083,01,0.0,0.0,0.0,0.0,0.0,0.0
2453,2B4FP25BXTR727083,02,0.0,0.0,0.0,0.0,0.0,0.0
2454,1G2WJ52K9VF205196,01,0.0,0.0,0.0,0.0,0.0,0.0
2454,1G2WJ52K9VF205196,02,0.0,0.0,0.0,0.0,0.0,0.0
2455,1J4FY29P2VP439532,01,0.0,0.0,0.0,0.0,0.0,0.0
2455,1J4FY29P2VP439532,02,0.0,0.0,0.0,0.0,4.38,0.0
2456,JN8AR05Y4TW020153,01,0.0,0.0,0.0,0.0,0.0,0.0
2456,JN8AR05Y4TW020153,02,0.0,0.0,0.0,0.0,0.0,0.0
2457,1FTCR10AXTUD87476,01,0.0,0.0,0.0,0.0,0.0,0.0
2457,1FTCR10AXTUD87476,02,0.0,0.0,0.0,0.0,0.0,0.0
2458,3C3EL45X6TT291593,01,0.0,0.0,0.0,0.0,4.64,0.0
2458,3C3EL45X6TT291593,02,0.0,0.0,0.0,0.0,4.27,0.0
2459,JT2CC52H1T0024423,01,0.0,0.0,0.0,0.0,0.0,0.0
2459,JT2CC52H1T0024423,02,0.0,0.0,0.0,0.0,0.0,0.0
2460,1G2NE12T7VM502478,01,0.0,0.0,0.0,0.0,2.1,0.0
2460,1G2NE12T7VM502478,02,0.0,0.0,0.0,0.0,0.0,0.0
2461,4A3AJ46G0VE012556,01,0.0,0.0,0.0,0.0,0.0,0.0
2461,4A3AJ46G0VE012556,02,0.0,0.0,0.0,0.0,2.52,0.0
2464,1FALP13P4VW137038,01,0.0,0.0,0.0,0.0,0.0,0.0
2464,1FALP13P4VW137038,02,0.0,0.0,0.0,0.0,0.0,0.0
2465,1G6KD52Y2V4208493,01,0.0,0.0,0.0,0.0,5.88,0.0
2465,1G6KD52Y2V4208493,02,0.0,0.0,0.0,0.0,0.0,0.0
2466,1GCCS19X8VK100825,01,0.0,0.0,0.0,0.0,0.0,0.0
2466,1GCCS19X8VK100825,02,0.0,0.0,0.0,0.0,0.0,0.0
2475,1HGCD7138VA008675,01,0.0,0.0,0.0,0.0,0.0,0.0
2475,1HGCD7138VA008675,02,0.0,0.0,0.0,0.0,0.0,0.0
2478,1GNDT13W6VK152284,01,0.0,0.0,0.0,0.0,0.0,0.0
2478,1GNDT13W6VK152284,02,0.0,0.0,0.0,0.0,0.0,0.0
2488,1FMFU18L0VLA50210,01,0.0,0.0,0.0,0.0,0.0,0.0
2488,1FMFU18L0VLA50210,02,0.0,0.0,0.0,0.0,0.0,0.0
2492,1G2NE52T3VC735948,01,0.0,0.0,0.0,0.0,0.0,0.0
2492,1G2NE52T3VC735948,02,0.0,0.0,0.0,0.0,0.0,0.0
2496,JT3HP10V1V7036573,01,0.0,0.0,0.0,0.0,0.0,0.0
2496,JT3HP10V1V7036573,02,0.0,0.0,0.0,0.0,0.0,0.0
2527,KMHVF24NXVU372687,01,0.0,0.0,0.0,0.0,0.0,0.0
2527,KMHVF24NXVU372687,02,0.0,0.0,0.0,0.0,0.0,0.0
2528,1G1JC1244V7205524,01,0.0,0.0,0.0,0.0,4.18,0.0
2528,1G1JC1244V7205524,02,0.0,0.0,0.0,0.0,4.07,0.0
2529,1G1ND52M3V6113591,01,0.0,0.0,0.0,0.0,0.0,0.0
2529,1G1ND52M3V6113591,02,0.0,0.0,0.0,0.0,0.0,0.0
2530,3B7HC13Z8VG733782,01,0.0,0.0,0.0,0.0,0.0,0.0
2530,3B7HC13Z8VG733782,02,0.0,0.0,0.0,0.0,0.0,0.0
2531,4T1BG22KXVU008925,01,0.0,0.0,0.0,0.0,0.0,0.0
2531,4T1BG22KXVU008925,02,0.0,0.0,0.0,0.0,0.0,0.0
2540,1GNEK13R9VJ358478,01,0.0,0.0,0.0,0.0,0.0,0.0
2540,1GNEK13R9VJ358478,02,0.0,0.0,0.0,0.0,0.0,0.0
2542,4TAVL52N7VZ230152,01,0.0,0.0,0.0,0.0,0.0,0.0
2542,4TAVL52N7VZ230152,02,0.0,0.0,0.0,0.0,0.0,0.0
2548,1GCEK14WXVZ129533,01,0.0,0.0,0.0,0.0,0.0,0.0
2548,1GCEK14WXVZ129533,02,0.0,0.0,0.0,0.0,0.0,0.0
2549,1GCEK19W3VE177648,01,0.0,0.0,0.0,0.0,5.33,0.0
2549,1GCEK19W3VE177648,02,0.0,0.0,0.0,0.0,0.0,0.0
2550,1B7GL23X6VS147669,01,0.0,0.0,0.0,0.0,4.1,0.0
2550,1B7GL23X6VS147669,02,0.0,0.0,0.0,0.0,0.0,0.0
2551,1G4HP52K1VH445569,01,0.0,0.0,0.0,0.0,0.0,0.0
2551,1G4HP52K1VH445569,02,0.0,0.0,0.0,0.0,0.0,0.0
2552,1GNDU06E7VD107451,01,0.0,0.0,0.0,0.0,0.0,0.0
2552,1GNDU06E7VD107451,02,0.0,0.0,0.0,0.0,0.0,0.0
2556,1J4FJ68S3VL537199,01,0.0,0.0,0.0,0.0,0.0,0.0
2556,1J4FJ68S3VL537199,02,0.0,0.0,0.0,0.0,0.0,0.0
2637,KNDJB7232V5528082,01,0.0,0.0,0.0,0.0,0.0,0.0
2637,KNDJB7232V5528082,02,0.0,0.0,0.0,0.0,0.0,0.0
2638,KNAFA1249V5277072,01,0.0,0.0,0.0,0.0,0.0,0.0
2638,KNAFA1249V5277072,02,0.0,0.0,0.0,0.0,0.0,0.0
2640,1N4AB42D7VC510394,01,0.0,0.0,0.0,0.0,0.0,0.0
2640,1N4AB42D7VC510394,02,0.0,0.0,0.0,0.0,0.0,0.0
2642,JA4MR41R1VJ003576,01,0.0,0.0,0.0,0.0,0.0,0.0
2642,JA4MR41R1VJ003576,02,0.0,0.0,0.0,0.0,0.0,0.0
2643,2FMDA51U4WBA30599,01,0.0,0.0,0.0,0.0,0.0,0.0
2643,2FMDA51U4WBA30599,02,0.0,0.0,0.0,0.0,0.0,0.0
2676,1B3EJ46X5WN115592,01,0.0,0.0,0.0,0.0,4.68,0.0
2676,1B3EJ46X5WN115592,02,0.0,0.0,0.0,0.0,4.41,0.0
2683,2B4FP25B7WR514130,01,0.0,0.0,0.0,0.0,0.0,0.0
2683,2B4FP25B7WR514130,02,0.0,0.0,0.0,0.0,0.0,0.0
2688,1G1JC124XW7114436,01,0.0,0.0,0.0,0.0,0.0,0.0
2688,1G1JC124XW7114436,02,0.0,0.0,0.0,0.0,0.0,0.0
2689,1G1JC5241W7119306,01,0.0,0.0,0.0,0.0,0.0,0.0
2689,1G1JC5241W7119306,02,0.0,0.0,0.0,0.0,0.0,0.0
2708,3FAFP6533WM118227,01,0.0,0.0,0.0,0.0,0.0,0.0
2708,3FAFP6533WM118227,02,0.0,0.0,0.0,0.0,0.0,0.0
2709,1B3ES47C9WD507540,01,0.0,0.0,0.0,0.0,0.0,0.0
2709,1B3ES47C9WD507540,02,0.0,0.0,0.0,0.0,0.0,0.0
2710,4T1BG22K6WU224675,01,0.0,0.0,16.0,1.01,0.0,0.0
2710,4T1BG22K6WU224675,02,0.0,0.0,0.0,0.0,5.04,0.0
2711,2B4GP44G6WR587812,01,0.0,0.0,0.0,0.0,0.0,0.0
2711,2B4GP44G6WR587812,02,0.0,0.0,0.0,0.0,0.0,0.0
2712,1HGCG5641WA029365,01,0.0,0.0,0.0,0.0,6.64,0.0
2712,1HGCG5641WA029365,02,0.0,0.0,0.0,0.0,0.0,0.0
2713,1J4GZ58S6WC165947,01,0.0,0.0,0.0,0.0,0.0,0.0
2713,1J4GZ58S6WC165947,02,0.0,0.0,0.0,0.0,5.6,0.0
2714,1G1ND52T2W6142881,01,0.0,0.0,0.0,0.0,0.0,0.0
2714,1G1ND52T2W6142881,02,0.0,0.0,0.0,0.0,0.0,0.0
2726,2T1BR12E1WC002142,01,0.0,0.0,16.0,1.21,4.84,0.0
2726,2T1BR12E1WC002142,02,0.0,0.0,16.2,1.2,0.0,0.0
2731,1FAFP10P6WW130000,01,0.0,0.0,0.0,0.0,0.0,0.0
2731,1FAFP10P6WW130000,02,0.0,0.0,0.0,0.0,0.0,0.0
2735,JHMEJ6623WS000844,01,0.0,0.0,0.0,0.0,0.0,0.0
2735,JHMEJ6623WS000844,02,0.0,0.0,0.0,0.0,0.0,0.0
2741,4T1BF18B0WU225678,01,0.0,0.0,13.5,1.68,0.0,0.0
2741,4T1BF18B0WU225678,02,0.0,0.0,13.3,1.6,0.0,0.0
2742,2G1WL52M8W9148029,01,0.0,0.0,0.0,0.0,0.0,0.0
2742,2G1WL52M8W9148029,02,0.0,0.0,0.0,0.0,0.0,0.0
2744,1N4DL01DXWC102557,01,0.0,0.0,0.0,0.0,0.0,0.0
2744,1N4DL01DXWC102557,02,0.0,0.0,0.0,0.0,0.0,0.0
2746,JT3HN86R8W0134275,01,0.0,0.0,0.0,0.0,0.0,0.0
2746,JT3HN86R8W0134275,02,0.0,0.0,0.0,0.0,0.0,0.0
2747,2FTZF1722WCA40293,01,0.0,0.0,0.0,0.0,0.0,0.0
2747,2FTZF1722WCA40293,02,0.0,0.0,0.0,0.0,0.0,0.0
2748,1FAFP52U6WG110835,01,0.0,0.0,0.0,0.0,0.0,0.0
2748,1FAFP52U6WG110835,02,0.0,0.0,0.0,0.0,6.28,0.0
2750,1GNDX06E2WD134517,01,0.0,0.0,0.0,0.0,0.0,0.0
2750,1GNDX06E2WD134517,02,0.0,0.0,0.0,0.0,0.0,0.0
2751,1GCCS19X7W8125455,01,0.0,0.0,0.0,0.0,0.0,0.0
2751,1GCCS19X7W8125455,02,0.0,0.0,0.0,0.0,3.73,0.0
2754,1G1JC5247V7171344,01,0.0,0.0,0.0,0.0,0.0,0.0
2754,1G1JC5247V7171344,02,0.0,0.0,0.0,0.0,0.0,0.0
2755,JT2AC52L8V0220177,01,0.0,0.0,0.0,0.0,0.0,0.0
2755,JT2AC52L8V0220177,02,0.0,0.0,0.0,0.0,0.0,0.0
2756,1GNDT13W4W2149739,01,0.0,0.0,0.0,0.0,0.0,0.0
2756,1GNDT13W4W2149739,02,0.0,0.0,0.0,0.0,0.0,0.0
2764,2FAFP73W7WX100580,01,0.0,0.0,0.0,0.0,0.0,0.0
2764,2FAFP73W7WX100580,02,0.0,0.0,0.0,0.0,0.0,0.0
2765,1G8ZF5289WZ153108,01,0.0,0.0,0.0,0.0,5.16,0.0
2765,1G8ZF5289WZ153108,02,0.0,0.0,0.0,0.0,0.0,0.0
2766,4T3ZF13C9WU026599,01,0.0,0.0,16.9,1.16,0.0,0.0
2766,4T3ZF13C9WU026599,02,0.0,0.0,16.6,1.09,5.33,0.0
2767,4TAWN72N9WZ078578,01,0.0,0.0,0.0,0.0,0.0,0.0
2767,4TAWN72N9WZ078578,02,0.0,0.0,0.0,0.0,0.0,0.0
2770,1GNFK16R9WJ321318,01,0.0,0.0,0.0,0.0,0.0,0.0
2770,1GNFK16R9WJ321318,02,0.0,0.0,0.0,0.0,0.0,0.0
2771,1N4AB41D6WC721377,01,0.0,0.0,0.0,0.0,0.0,0.0
2771,1N4AB41D6WC721377,02,0.0,0.0,0.0,0.0,0.0,0.0
2772,1B4HS28Y0WF116904,01,0.0,0.0,0.0,0.0,0.0,0.0
2772,1B4HS28Y0WF116904,02,0.0,0.0,0.0,0.0,0.0,0.0
2781,JT8BF28G2W0106042,01,0.0,0.0,18.9,1.55,0.0,0.0
2781,JT8BF28G2W0106042,02,0.0,0.0,18.6,1.74,0.0,0.0
2782,JN1CA21D8WT519542,01,0.0,0.0,0.0,0.0,0.0,0.0
2782,JN1CA21D8WT519542,02,0.0,0.0,0.0,0.0,0.0,0.0
2783,2G1FP22K8W2105904,01,0.0,0.0,0.0,0.0,0.0,0.0
2783,2G1FP22K8W2105904,02,0.0,0.0,0.0,0.0,0.0,0.0
2784,3B7HC12Y4WM216278,01,0.0,0.0,0.0,0.0,0.0,0.0
2784,3B7HC12Y4WM216278,02,0.0,0.0,0.0,0.0,0.0,0.0
2785,1B7GL22X2WS628991,01,0.0,0.0,0.0,0.0,0.0,0.0
2785,1B7GL22X2WS628991,02,0.0,0.0,0.0,0.0,0.0,0.0
2804,JHLRD1863WC033109,01,0.0,0.0,10.5,1.22,0.0,0.0
2804,JHLRD1863WC033109,02,0.0,0.0,10.3,0.99,0.0,0.0
2805,JT3HP10V8W0171088,01,0.0,0.0,13.6,1.91,0.0,0.0
2805,JT3HP10V8W0171088,02,0.0,0.0,13.5,2.0,0.0,0.0
2806,1FAFP4049WF129673,01,0.0,0.0,0.0,0.0,0.0,0.0
2806,1FAFP4049WF129673,02,0.0,0.0,0.0,0.0,0.0,0.0
2807,1FMRU18W4WLA91125,01,0.0,0.0,0.0,0.0,0.0,0.0
2807,1FMRU18W4WLA91125,02,0.0,0.0,0.0,0.0,0.0,0.0
2808,4S3BD4351W7206617,01,0.0,0.0,0.0,0.0,0.0,0.0
2808,4S3BD4351W7206617,02,0.0,0.0,0.0,0.0,0.0,0.0
2809,2GCEC19M9W1199846,01,0.0,0.0,0.0,0.0,0.0,0.0
2809,2GCEC19M9W1199846,02,0.0,0.0,0.0,0.0,0.0,0.0
2814,1N6DD26Y0WC338095,01,0.0,0.0,0.0,0.0,0.0,0.0
2814,1N6DD26Y0WC338095,02,0.0,0.0,0.0,0.0,0.0,0.0
2815,1HGCG224XWA009412,01,0.0,0.0,0.0,0.0,0.0,0.0
2815,1HGCG224XWA009412,02,0.0,0.0,0.0,0.0,0.0,0.0
2821,1G3WH52K4WF350882,01,0.0,0.0,0.0,0.0,0.0,0.0
2821,1G3WH52K4WF350882,02,0.0,0.0,0.0,0.0,3.32,0.0
2845,4JGAB54E5WA030076,01,0.0,0.0,20.9,1.63,4.81,0.0
2845,4JGAB54E5WA030076,02,0.0,0.0,20.8,1.2,0.0,0.0
2898,4G5PX225XV0200590,01,0.0,0.0,0.0,0.0,3.97,0.0
2898,4G5PX225XV0200590,02,0.0,0.0,0.0,0.0,4.6,0.0
2911,WAUAF34D7WN011202,01,0.0,0.0,11.8,1.23,0.0,0.0
2911,WAUAF34D7WN011202,02,0.0,0.0,11.8,1.55,4.61,0.0
2959,2FMZA5140XBA18747,01,0.0,0.0,0.0,0.0,6.4,0.0
2959,2FMZA5140XBA18747,02,0.0,0.0,0.0,0.0,6.4,0.0
2967,1G2NE52T7XM719345,01,0.0,0.0,0.0,0.0,0.0,0.0
2967,1G2NE52T7XM719345,02,0.0,0.0,0.0,0.0,0.0,0.0
2968,1G8ZG5288XZ128523,01,0.0,0.0,0.0,0.0,3.15,0.0
2968,1G8ZG5288XZ128523,02,0.0,0.0,0.0,0.0,4.71,0.0
2969,2HGEJ6621XH502506,01,0.0,0.0,0.0,0.0,0.0,0.0
2969,2HGEJ6621XH502506,02,0.0,0.0,0.0,0.0,0.0,0.0
2992,4TAVL52N6XZ410693,01,0.0,0.0,0.0,0.0,4.38,0.0
2992,4TAVL52N6XZ410693,02,0.0,0.0,20.8,0.99,0.0,0.0
2993,1HGEJ6124XL005430,01,0.0,0.0,0.0,0.0,0.0,0.0
2993,1HGEJ6124XL005430,02,0.0,0.0,0.0,0.0,0.0,0.0
2997,2B4GP24G8XR347893,01,0.0,0.0,0.0,0.0,2.98,0.0
2997,2B4GP24G8XR347893,02,0.0,0.0,0.0,0.0,2.98,0.0
3001,JM1BJ2224XO114514,01,0.0,0.0,0.0,0.0,3.76,0.0
3001,JM1BJ2224XO114514,02,0.0,0.0,0.0,0.0,5.38,0.0
3002,1GNEK13R9XJ423008,01,0.0,0.0,0.0,0.0,0.0,0.0
3002,1GNEK13R9XJ423008,02,0.0,0.0,0.0,0.0,0.0,0.0
3003,1N4DL01D7XC148204,01,0.0,0.0,0.0,0.0,0.0,0.0
3003,1N4DL01D7XC148204,02,0.0,0.0,0.0,0.0,0.0,0.0
3004,4A3AA46G5XE061528,01,0.0,0.0,0.0,0.0,3.8,0.0
3004,4A3AA46G5XE061528,02,0.0,0.0,0.0,0.0,3.97,0.0
3005,2B3HD46R2XH557696,01,0.0,0.0,0.0,0.0,3.19,0.0
3005,2B3HD46R2XH557696,02,0.0,0.0,0.0,0.0,5.03,0.0
3006,1FMRU1761XLA78268,01,0.0,0.0,0.0,0.0,0.0,0.0
3006,1FMRU1761XLA78268,02,0.0,0.0,0.0,0.0,0.0,0.0
3007,1G3WH52K1XF313337,01,0.0,0.0,0.0,0.0,4.14,0.0
3007,1G3WH52K1XF313337,02,0.0,0.0,0.0,0.0,0.0,0.0
3009,1YVGF22CXX5832310,01,0.0,0.0,0.0,0.0,4.52,0.0
3009,1YVGF22CXX5832310,02,0.0,0.0,0.0,0.0,0.0,0.0
3013,1B4HS28Y7XF500535,01,0.0,0.0,0.0,0.0,4.05,0.0
3013,1B4HS28Y7XF500535,02,0.0,0.0,0.0,0.0,0.0,0.0
3016,1FAFP404XXF101172,01,0.0,0.0,0.0,0.0,0.0,0.0
3016,1FAFP404XXF101172,02,0.0,0.0,0.0,0.0,0.0,0.0
3022,1J4FF28S1XL532287,01,0.0,0.0,0.0,0.0,0.0,0.0
3022,1J4FF28S1XL532287,02,0.0,0.0,0.0,0.0,6.26,0.0
3023,3B7HC13Y0XG110621,01,0.0,0.0,0.0,0.0,4.66,0.0
3023,3B7HC13Y0XG110621,02,0.0,0.0,0.0,0.0,0.0,0.0
3029,1GNDM19W4XB113586,01,0.0,0.0,0.0,0.0,0.0,0.0
3029,1GNDM19W4XB113586,02,0.0,0.0,0.0,0.0,0.0,0.0
3031,JF1SF6554XG713263,01,0.0,0.0,0.0,0.0,4.84,0.0
3031,JF1SF6554XG713263,02,0.0,0.0,0.0,0.0,5.6,0.0
3032,1GNDT13W7X2144083,01,0.0,0.0,0.0,0.0,0.0,0.0
3032,1GNDT13W7X2144083,02,0.0,0.0,0.0,0.0,3.68,0.0
3044,1GCCS19X7XK148884,01,0.0,0.0,0.0,0.0,0.0,0.0
3044,1GCCS19X7XK148884,02,0.0,0.0,0.0,0.0,0.0,0.0
3045,2HKRL1857XH511030,01,0.0,0.0,0.0,0.0,4.56,0.0
3045,2HKRL1857XH511030,02,0.0,0.0,0.0,0.0,0.0,0.0
3046,2FTZF1729XCA53270,01,0.0,0.0,0.0,0.0,0.0,0.0
3046,2FTZF1729XCA53270,02,0.0,0.0,0.0,0.0,0.0,0.0
3047,1J4FY29P7XP408120,01,0.0,0.0,0.0,0.0,0.0,0.0
3047,1J4FY29P7XP408120,02,0.0,0.0,0.0,0.0,0.0,0.0
3051,3VWCC21C3XM437777,01,0.0,0.0,17.4,1.38,0.0,0.0
3051,3VWCC21C3XM437777,02,0.0,0.0,21.8,1.78,0.0,0.0
3053,2G4WS52M3X1449474,01,0.0,0.0,0.0,0.0,4.94,0.0
3053,2G4WS52M3X1449474,02,0.0,0.0,0.0,0.0,4.74,0.0
3057,1J4GW68S0XC667434,01,0.0,0.0,0.0,0.0,4.52,0.0
3057,1J4GW68S0XC667434,02,0.0,0.0,0.0,0.0,0.0,0.0
3058,1FTZR0876XTA30286,01,0.0,0.0,0.0,0.0,0.0,0.0
3058,1FTZR0876XTA30286,02,0.0,0.0,0.0,0.0,4.16,0.0
3129,JH4KA9657XC005054,01,0.0,0.0,17.7,1.65,0.0,0.0
3129,JH4KA9657XC005054,02,0.0,0.0,17.6,1.6,0.0,0.0
3130,2G1WF55E1Y9101780,01,0.0,0.0,0.0,0.0,4.2,0.0
3130,2G1WF55E1Y9101780,02,0.0,0.0,0.0,0.0,3.97,0.0
3187,1G8JS52F4YY601268,01,0.0,0.0,0.0,0.0,0.0,0.0
3187,1G8JS52F4YY601268,02,0.0,0.0,0.0,0.0,0.0,0.0
3188,1HGCG6659YA001833,01,0.0,0.0,0.0,0.0,0.0,0.0
3188,1HGCG6659YA001833,02,0.0,0.0,0.0,0.0,0.0,0.0
3207,1B3ES46C5YD576715,01,0.0,0.0,0.0,0.0,3.78,0.0
3207,1B3ES46C5YD576715,02,0.0,0.0,0.0,0.0,0.0,0.0
3208,5TBRT3411Y5032461,01,0.0,0.0,21.2,1.05,5.66,0.0
3208,5TBRT3411Y5032461,02,0.0,0.0,21.1,1.28,0.0,0.0
3215,KMHJF35F0YU920387,01,0.0,0.0,0.0,0.0,4.74,0.0
3215,KMHJF35F0YU920387,02,0.0,0.0,0.0,0.0,4.52,0.0
3216,2B4FP25B2YR520999,01,0.0,0.0,0.0,0.0,0.0,0.0
3216,2B4FP25B2YR520999,02,0.0,0.0,0.0,0.0,0.0,0.0
3218,4S3BE6359Y6206608,01,0.0,0.0,0.0,0.0,4.42,0.0
3218,4S3BE6359Y6206608,02,0.0,0.0,16.0,1.03,4.54,0.0
3219,1LNHM81W8YY819470,01,0.0,0.0,0.0,0.0,0.0,0.0
3219,1LNHM81W8YY819470,02,0.0,0.0,0.0,0.0,0.0,0.0
3220,5N1DD28T4YC533930,01,0.0,0.0,16.7,1.6,4.81,0.0
3220,5N1DD28T4YC533930,02,0.0,0.0,16.9,2.14,4.69,0.0
3221,4S2DM58W8Y4308117,01,0.0,0.0,0.0,0.0,0.0,0.0
3221,4S2DM58W8Y4308117,02,0.0,0.0,0.0,0.0,0.0,0.0
3238,3VWRC29M3YM015677,01,0.0,0.0,12.4,1.45,3.78,0.0
3238,3VWRC29M3YM015677,02,0.0,0.0,0.0,0.0,3.94,0.0
3239,WVWMA23B1YP118035,01,0.0,0.0,13.3,1.95,4.75,0.0
3239,WVWMA23B1YP118035,02,0.0,0.0,12.8,1.6,3.75,0.0
3248,1FAFP55U4YA127327,01,0.0,0.0,15.9,0.94,4.55,0.0
3248,1FAFP55U4YA127327,02,0.0,0.0,0.0,0.0,4.67,0.0
3250,1G8ZF5280YZ177395,01,0.0,0.0,0.0,0.0,0.0,0.0
3250,1G8ZF5280YZ177395,02,0.0,0.0,0.0,0.0,0.0,0.0
3251,4T1BG22K9YU922698,01,0.0,0.0,0.0,0.0,0.0,0.0
3251,4T1BG22K9YU922698,02,0.0,0.0,0.0,0.0,0.0,0.0
3252,1GCCS1443Y8107812,01,0.0,0.0,0.0,0.0,3.35,0.0
3252,1GCCS1443Y8107812,02,0.0,0.0,0.0,0.0,0.0,0.0
3262,2C3HC56G2YH193923,01,0.0,0.0,0.0,0.0,3.34,0.0
3262,2C3HC56G2YH193923,02,0.0,0.0,0.0,0.0,3.62,0.0
3264,4M2XV12T0YDJ03950,01,0.0,0.0,0.0,0.0,0.0,0.0
3264,4M2XV12T0YDJ03950,02,0.0,0.0,0.0,0.0,0.0,0.0
3273,JM3LW28G8Y0112816,01,0.0,0.0,0.0,0.0,0.0,0.0
3273,JM3LW28G8Y0112816,02,0.0,0.0,0.0,0.0,0.0,0.0
3278,JN1CA31A1YT213460,01,0.0,0.0,0.0,0.0,0.0,0.0
3278,JN1CA31A1YT213460,02,0.0,0.0,0.0,0.0,0.0,0.0
3281,1N4DL01D2YC107416,01,0.0,0.0,18.4,1.42,0.0,0.0
3281,1N4DL01D2YC107416,02,0.0,0.0,18.0,1.17,4.78,0.0
3282,1G6KD54Y7YU202349,01,0.0,0.0,0.0,0.0,0.0,0.0
3282,1G6KD54Y7YU202349,02,0.0,0.0,0.0,0.0,0.0,0.0
3340,JHMZE1373YT000333,01,0.0,0.0,12.6,1.14,5.3,0.0
3340,JHMZE1373YT000333,02,0.0,0.0,12.7,1.3,5.26,0.0
3354,3C4FY4BB71T283350,01,0.0,0.0,0.0,0.0,0.0,0.0
3354,3C4FY4BB71T283350,02,0.0,0.0,0.0,0.0,0.0,0.0
3455,1HGCG32741A010693,01,0.0,0.0,14.3,1.1,5.07,0.0
3455,1HGCG32741A010693,02,0.0,0.0,14.3,1.14,5.02,0.0
3456,1HGEM22591L000269,01,0.0,0.0,13.2,1.86,5.95,0.0
3456,1HGEM22591L000269,02,0.0,0.0,12.9,2.07,4.99,0.0
3457,JHMCG665X1C006210,01,0.0,0.0,14.0,1.1,4.93,0.0
3457,JHMCG665X1C006210,02,0.0,0.0,14.1,1.1,4.84,0.0
3458,1HGES16521L010443,01,0.0,0.0,12.2,2.34,5.92,0.0
3458,1HGES16521L010443,02,0.0,0.0,12.0,2.19,4.63,0.0
3462,4N2ZN15T01D801195,01,0.0,0.0,17.9,1.42,0.0,0.0
3462,4N2ZN15T01D801195,02,0.0,0.0,17.9,1.38,5.5,0.0
3471,2G1WF52E819168080,01,0.0,0.0,0.0,0.0,0.0,0.0
3471,2G1WF52E819168080,02,0.0,0.0,0.0,0.0,4.21,0.0
3472,2C3HC56G11H510077,01,0.0,0.0,0.0,0.0,2.97,0.0
3472,2C3HC56G11H510077,02,0.0,0.0,0.0,0.0,3.27,0.0
3473,5TBRT34101S137921,01,0.0,0.0,23.0,0.9,6.53,0.0
3473,5TBRT34101S137921,02,0.0,0.0,0.0,0.0,5.65,0.0
3479,JTJHF10U510172453,01,0.0,0.0,14.3,1.31,4.78,0.0
3479,JTJHF10U510172453,02,0.0,0.0,14.4,1.58,4.72,0.0
3480,1LNHM82W11Y633287,01,0.0,0.0,20.0,1.08,4.62,0.0
3480,1LNHM82W11Y633287,02,0.0,0.0,20.4,1.15,4.47,0.0
3481,1G3GR64H714158319,01,0.0,0.0,0.0,0.0,0.0,0.0
3481,1G3GR64H714158319,02,0.0,0.0,0.0,0.0,0.0,0.0
3520,1G4HP54K51U160629,01,0.0,0.0,0.0,0.0,0.0,0.0
3520,1G4HP54K51U160629,02,0.0,0.0,0.0,0.0,4.08,0.0
3521,2CNBJ13C416910501,01,0.0,0.0,0.0,0.0,5.13,0.0
3521,2CNBJ13C416910501,02,0.0,0.0,0.0,0.0,5.36,0.0
3524,2G1WW12E419221320,01,0.0,0.0,0.0,0.0,4.45,0.0
3524,2G1WW12E419221320,02,0.0,0.0,0.0,0.0,4.2,0.0
3532,1B7HC16X71S138290,01,0.0,0.0,0.0,0.0,0.0,0.0
